"sensor_nodes_id","site_name","source_name","city"
219609,"Cranberry","CMU",
219934,"saharastaub","HabitatMap",
73847,"Fixed #2","HabitatMap",
232004,"Ludo outdoor","HabitatMap",
221113,"MontagBalkon","HabitatMap",
220736,"testmi","HabitatMap",
220558,"Casa Hogar","Sinaica Mexico","Oaxaca de Juárez"
221196,"Dienstag Balkon","HabitatMap",
876,"Santa Maria - Broadw","AirNow","Santa Barbara-Santa Maria"
346,"MD University, Rohtak - HSPCB","CPCB","Rohtak"
6263,"Ardeşen","Turkey","Rize"
3552,"FR08025","EEA France","Hérault"
6016,"תחנה:כביש 1 מוצא","Israel","מישור החוף הדרומי"
2780,"St. Andr� i. L. Volksschule","EEA Austria","Amt der K�rntner Landesregierung"
4647,"FI00602","EEA Finland","Kainuu"
2685,"FR09402","EEA France","Vienne"
5758,"Sarıyer","Turkey","İstanbul"
1110,"HERNANDO","AirNow","Memphis"
5378,"Norrlandsgatan","Sweden","Stockholm"
5064,"תחנה:כביש 1 מוצא","Israel","גוש דן"
10980,"תחנה:כביש 1 מוצא","Israel","מישור החוף הדרומי"
4115,"FR04146","EEA France","Val-de-Marne"
4130,"FR02026","EEA France","Bouches-du-Rhône"
11088,"תחנה:עטרות א.תעשיה","Israel","גוש דן"
6413,"SM1 ","Chile - SINCA","Huasco"
11218,"תחנה:עטרות א.תעשיה","Israel","שרון"
6328,"תחנה:עטרות א.תעשיה","Israel","שרון"
6055,"תחנה:עטרות א.תעשיה","Israel","צפון"
11241,"תחנה:עטרות א.תעשיה","Israel","שרון"
6388,"תחנה:עטרות א.תעשיה","Israel","מישור החוף הדרומי"
11239,"תחנה:עטרות א.תעשיה","Israel","מישור החוף הדרומי"
6044,"תחנה:עטרות א.תעשיה","Israel","גוש דן"
6007,"תחנה:עטרות א.תעשיה","Israel","מישור החוף הדרומי"
11268,"תחנה:עטרות א.תעשיה","Israel","גוש דן"
11149,"תחנה:עטרות א.תעשיה","Israel","מישור החוף הדרומי"
6339,"תחנה:עטרות א.תעשיה","Israel","גוש דן"
1664,"CLEVELAND","AirNow","Cleveland"
6444,"Felixton","Richards Bay","Richards Bay"
5013,"תחנה:המשתלה","Israel","שרון"
6761,"תחנה:המשתלה","Israel","שרון"
863,"Noen Phra, Mueang","Thailand","Rayong"
2891,"Lenzing Winterstrasse","EEA Austria","Amt der Ober�sterreichischen Landesregierung"
6086,"תחנה:גדרה","Israel","חיפה וקריות"
11232,"תחנה:גדרה","Israel","חיפה וקריות"
6477,"第三人民医院　","ChinaAQIData","商丘市"
6474,"Lennon Drive","Australia - Queensland","Townsville"
6372,"תחנה:גדרה","Israel","חיפה וקריות"
4980,"תחנה:גדרה","Israel","חיפה וקריות"
5977,"תחנה:גדרה","Israel","חיפה וקריות"
2311,"Ban Suan, Mueang","Thailand","Chon Buri"
3794,"FR31031","EEA France","Gironde"
3652,"FR18054","EEA France","Aisne"
286,"Collectorate - Gaya - BSPCB","CPCB","Gaya"
4815,"Sincan","Turkey","Ankara"
6490,"新钢氧气厂","ChinaAQIData","新余市"
6489,"1-r khoroolol","Agaar.mn","Ulaanbaatar"
2136,"Reubens-ID","AirNow","NEZ PERCE"
4819,"Selçuklu","Turkey","Konya"
4823,"Canik","Turkey","Samsun"
1440,"Weatherford","AirNow","CUSTER"
4847,"Antakya","Turkey","Hatay"
222299,"test delete stresms","HabitatMap",
6826,"תחנה:ניר ישראל","Israel","שרון"
2583,"Sector-6, Panchkula - HSPCB ","caaqm","Panchkula"
11417,"תחנה:רכבת השלום","Israel","מישור החוף הדרומי"
7780,"GBUAPCD EBAM @ Woodf","AirNow","GBU"
11359,"תחנה:ניר ישראל","Israel","גוש דן"
5997,"תחנה:עמיאל","Israel","שרון"
11117,"תחנה:עמיאל","Israel","מישור החוף הדרומי"
11208,"תחנה:באר שבע","Israel","ירושלים"
171,"U of H","Texas","Houston"
223709,"London Wall","london_stationary",
223710,"Savernake Road","london_stationary",
223711,"Fitzjohn Avenue","london_stationary",
174,"Wallisville Road C617","Texas","Houston"
223716,"Woolwich Road","london_stationary",
223262,"Cilandek","HabitatMap",
6564,"תחנה:רוממה","Israel","גוש דן"
223766,"Pemberton Gardens","london_stationary",
11227,"תחנה:כביש 4","Israel","מישור החוף הדרומי"
4985,"תחנה:אליכין","Israel","חיפה וקריות"
223772,"Drury Lane","london_stationary",
223773,"Pattison Road","london_stationary",
223774,"Wood Lane","london_stationary",
223775,"Laystall St","london_stationary",
223786,"Royal Marsden Hospital","london_stationary",
224276,"mszana","HabitatMap",
223791,"Royal Free Hospital","london_stationary",
223792,"Hanworth Road","london_stationary",
223807,"Beaumont Grove","london_stationary",
223808,"Exhibition Road","london_stationary",
223809,"The Broadway","london_stationary",
223810,"Great Ormond St Hospital","london_stationary",
10948,"תחנה:אליכין","Israel","חיפה וקריות"
5848,"תחנה:א.א.פחם","Israel","חיפה וקריות"
5809,"תחנה:א.א.פחם","Israel","חיפה וקריות"
11034,"תחנה:ד.עכו","Israel","מישור החוף הדרומי"
10964,"תחנה:ק.ביאליק","Israel","תחנות ניידות"
225864,"a066","HabitatMap",
227373,"AtmoSud et","HabitatMap",
6414,"תחנה:נ.שאנן","Israel","שרון"
227083,"vincens","HabitatMap",
2302,"VILLA MARIA DEL TRIUNFO","Senamhi","Lima"
7094,"US Diplomatic Post: Astana","StateAir_Astana","Astana"
11358,"תחנה:ניידת1","Israel","שרון"
6486,"תחנה:נ.שאנן","Israel","שרון"
8004,"Ciudad Bolivar","Bogota","Bogota"
225382,"Rdc","HabitatMap",
6582,"תחנה:לוזית","Israel","חיפה וקריות"
5844,"GBUAPCD EBAM @","AirNow","GBU"
6136,"Ozanlar-MTHM","Turkey","Sakarya"
2826,"Masenberg","EEA Austria","Austria"
2828,"Innsbruck Zentrum Fallmerayerstr.","EEA Austria","Austria"
2831,"Hartberg Zentrum","EEA Austria","Austria"
2832,"Bockberg","EEA Austria","Austria"
6394,"תחנה:לוזית","Israel","תחנות ניידות"
640,"Clarksville","AirNow","Clarksville"
5427,"Tirumala, Tirupati - APPCB","CPCB","Tirupati"
5447,"Vasundhara - Ghaziabad - UPPCB","CPCB","Ghaziabad"
900,"Colusa - Sunrise Blv","AirNow","COLUSA"
5101,"Mobile_Cle Elum","AirNow","037"
5229,"Kestel-MTHM","Turkey","Bursa"
1454,"Walters","AirNow","COTTON"
5726,"FR19052","EEA France","Finistère"
1369,"Fort Laramie Nationa","AirNow","GOSHEN"
2834,"Vöcklabruck","EEA Austria","Austria"
2840,"Annaberg - Joachimsberg","EEA Austria","Austria"
2841,"Linz Römerberg","EEA Austria","Austria"
797,"City Railway Station - KSPCB","CPCB","Bengaluru"
1087,"HUNTINGTON","AirNow","Huntington-Ashland"
1868,"Southwick Community","AirNow","Louisville"
5529,"Springwood","Australia - Queensland","South East Queensland"
5136,"Нижняя Масловка","Mosecom","Moscow"
6123,"Keşan-MTHM","Turkey","Edirne"
2163,"Ojai - Ojai Ave.","AirNow","Oxnard-Thousand Oaks-Ventura"
1829,"Montclaire","AirNow","Charlotte-Gastonia-Concord"
5776,"Breivoll","Norway","Oslo"
363,"Newburyport","AirNow","ESSEX"
6270,"Akçaabat","Turkey","Trabzon"
1491,"Barrie","AirNow","ONTARIO"
230811,"Randwater","South Africa","Sedibeng"
5162,"Казакова","Mosecom","Moscow"
403,"Museo Ferroviario","Chile - SINCA","Museo Ferroviario"
2266,"Quilpue","Chile - SINCA","Quilpue"
861,"Blythe","AirNow","Riverside-San Bernardino-Ontario"
5390,"Bornova","Turkey","İzmir"
7611,"ZALAMELLA","Arpae Emilia-Romagna","RAVENNA"
598,"Youngstown - Laird A","AirNow","Youngstown-Warren-Boardman"
5787,"Göztepe","Turkey","İstanbul"
1562,"Lone Pine Paiute/Sho","AirNow","Bishop"
7623,"PARCO FERRARI","Arpae Emilia-Romagna","MODENA"
1653,"CHERRYGR","AirNow","CASWELL"
6158,"Esenyurt-MTHM","Turkey","İstanbul"
5319,"Santa Rosa Fire Stat","AirNow","CA8 - ARB"
5317,"Vichy Elementary Sch","AirNow","CA8 - ARB"
2737,"Sitges (Vallcarca - Oficines)","EEA Spain","CCAA Catalu�a"
5312,"Unit1019","AirNow","FS1 - Forest Service"
5695,"FR34029","EEA France","Loiret"
11546,"תחנה:מודיעין חח""י","Israel","שפלה פנימית"
90,"Misheel expo","Agaar.mn","Ulaanbaatar"
11541,"תחנה:ק.מלאכי","Israel","איזור יהודה"
6134,"Gölcük-MTHM","Turkey","Kocaeli"
5224,"Nelson Kutenai Place","AirNow","BRITISH COLUMBIA"
3649,"FR14201","EEA France","Marne"
2613,"GBUAPCD EBAM @ Lee V","AirNow","GBU"
762,"Harmani","Bosnia","Jajce"
5228,"Toro Fire Station","AirNow","Salinas"
5226,"Unit1019","AirNow","FS1 - Forest Service"
5557,"SPG","AirNow","DUVAL"
30,"100 ail","Agaar.mn","Ulaanbaatar"
5232,"Sonoma Technology Mo","AirNow","SONOMA"
5716,"FR11025","EEA France","Nord"
6343,"Lądek-Zdrój","GIOS","Lądek-Zdrój"
6332,"文明里(启用171012)","ChinaAQIData","秦皇岛市"
6203,"Eren Enerji Lise","Turkey","Zonguldak"
6875,"LUGAGNANO","Arpae Emilia-Romagna","LUGAGNANO VAL D'ARDA"
6894,"漳州三中","ChinaAQIData","漳州市"
6900,"Unit1027","AirNow","FS1 - Forest Service"
6901,"Unit0216","AirNow","FS1 - Forest Service"
6909,"MMCA81011","AirNow","TUOLUMNE"
6902,"Unit153","AirNow","FS1 - Forest Service"
6903,"Unit153","AirNow","FS1 - Forest Service"
6905,"Unit153","AirNow","FS1 - Forest Service"
6904,"MMCA81011","AirNow","TUOLUMNE"
2603,"S.André Capuava","Sao Paulo","Sao Paulo"
5069,"GBUAPCD EBAM @ Alpin","AirNow","GBU"
7008,"Unit153","AirNow","FS1 - Forest Service"
7029,"Station 160 South","AirNow","ROCKINGHAM"
7028,"Unit153","AirNow","FS1 - Forest Service"
7054,"ES1591A","EEA Spain","León"
7055,"ES0377A","EEA Spain","León"
5775,"Çatladıkapı","Turkey","İstanbul"
6734,"תחנה:ק.ים","Israel","צפון"
5778,"Heritage Ranch (temp","AirNow","SAN LUIS OBISPO"
5553,"תחנה:ק.ים","Israel","מישור החוף הדרומי"
6837,"תחנה:ק.ים","Israel","חיפה וקריות"
11020,"תחנה:ק.ים","Israel","חיפה וקריות"
10978,"תחנה:ק.ים","Israel","חיפה וקריות"
591,"Chaiten Norte","Chile - SINCA","Chaitén"
5560,"תחנה:ק.ים","Israel","שרון"
5072,"תחנה:ק.ים","Israel","צפון"
10999,"תחנה:ק.ים","Israel","שפלה פנימית"
11035,"תחנה:ק.ים","Israel","שפלה פנימית"
11023,"תחנה:ק.ים","Israel","צפון"
10995,"תחנה:ק.ים","Israel","שפלה פנימית"
5564,"תחנה:ק.ים","Israel","שרון"
6784,"תחנה:ק.ים","Israel","גוש דן"
11009,"תחנה:ק.ים","Israel","גוש דן"
10989,"תחנה:ק.ים","Israel","גוש דן"
2327,"Hat Yai, Hat Yai","Thailand","Songkhla"
6730,"תחנה:ק.ים","Israel","תחנות ניידות"
5784,"IE0142A","EEA Ireland","Longford"
4820,"Suluova","Turkey","Amasya"
5786,"Kartal","Turkey","İstanbul"
11383,"תחנה:בני דרום","Israel","שרון"
4216,"ES1822A","EEA Spain","Cádiz"
1094,"JERSEYVL","AirNow","St. Louis"
4353,"FI00208","EEA Finland","Uusimaa"
3322,"TORRE DE H�RCULES","EEA Spain","CCAA Galicia"
1682,"Thomas Jefferson Sch","AirNow","Beaumont-Port Arthur"
2922,"PUYO","EEA Spain","CCAA Pa�s Vasco"
3334,"ES1853A","EEA Spain","Barcelona"
3018,"DERP012","EEA Germany","Rheinland-Pfalz"
4526,"FI00186","EEA Finland","Southwest Finland"
5159,"Щербинка","Mosecom","Moscow"
5129,"Зеленоград 11","Mosecom","Moscow"
6132,"Limanköy-MTHM","Turkey","Kırklareli"
5116,"Гурьянова","Mosecom","Moscow"
3705,"Cappelle","EEA France","ATMO HAUTS DE FRANCE"
7316,"糖厂","ChinaAQIData","呼和浩特市"
7320,"MMCA81044","AirNow","CA8 - ARB"
11025,"תחנה:גליל עליון","Israel","שרון"
11387,"תחנה:אנטוקולסקי","Israel","מישור החוף הדרומי"
11324,"תחנה:אליקים","Israel","מישור החוף הדרומי"
11217,"תחנה:חדרה","Israel","שרון"
4951,"תחנה:בית שמש","Israel","גוש דן"
11550,"תחנה:רכבת יוספטל","Israel","גוש דן"
11371,"תחנה:חבל יבנה","Israel","שרון"
11560,"תחנה:ארז","Israel","מישור החוף הדרומי"
11280,"תחנה:המעפיל","Israel","שרון"
7318,"Баруун-Урт","Tsag-Agaar.gov.mn","Баруун-Урт хот"
3723,"FR33114","EEA France","Savoie"
3785,"FR07045","EEA France","Puy-de-Dôme"
3763,"FR20034","EEA France","Rhône"
5343,"Эрдэнэт1","Tsag-Agaar.gov.mn","Эрдэнэт хот"
527,"Chenier","AirNow","N/A"
3780,"FR29428","EEA France","Loire"
11032,"תחנה:כביש 1 מוצא","Israel","מישור החוף הדרומי"
3812,"FR07032","EEA France","Puy-de-Dôme"
3806,"FR09016","EEA France","Charente"
11537,"תחנה:מגל","Israel","חיפה וקריות"
1939,"Collins Park","AirNow","Toledo"
6398,"Elk Springs","AirNow","MOFFAT"
11373,"תחנה:יד בנימין","Israel","מישור החוף הדרומי"
11445,"תחנה:כפר מנחם","Israel","מישור החוף הדרומי"
10971,"תחנה:ניר גלים 2","Israel","מישור החוף הדרומי"
11504,"תחנה:שפיה","Israel","מישור החוף הדרומי"
11024,"תחנה:רוממה","Israel","מישור החוף הדרומי"
6618,"תחנה:ניר גלים 2","Israel","גוש דן"
11563,"תחנה:נ.שאנן","Israel","חיפה וקריות"
11479,"תחנה:יד אבנר","Israel","שרון"
11533,"תחנה:ק.אתא","Israel","חיפה וקריות"
11540,"תחנה:חולון","Israel","שרון"
11542,"תחנה:אשדוד","Israel","חיפה וקריות"
5354,"תחנה:ניר גלים 2","Israel","מישור החוף הדרומי"
6583,"תחנה:ניידת נתניה","Israel","שרון"
11192,"תחנה:רובע ו","Israel","שרון"
6832,"תחנה:ניר גלים 2","Israel","שרון"
11392,"תחנה:בת הדר","Israel","מישור החוף הדרומי"
11508,"תחנה:מחנה נתן","Israel","תחנות ניידות"
11554,"תחנה:ברקאי","Israel","מישור החוף הדרומי"
6092,"Merkez-MTHM","Turkey","Tekirdağ"
4801,"Demetevler","Turkey","Ankara"
5126,"Кожухово","Mosecom","Moscow"
5386,"תחנה:כביש 1 מוצא","Israel","גוש דן"
11526,"תחנה:אחוזה תחבורתית","Israel","צפון הנגב"
6845,"תחנה:ניר גלים 2","Israel","גוש דן"
11253,"תחנה:ברקאי","Israel","מישור החוף הדרומי"
3822,"FR30018","EEA France","Vosges"
11125,"תחנה:כביש 1 מוצא","Israel","מישור החוף הדרומי"
6793,"תחנה:כביש 1 מוצא","Israel","שרון"
5739,"תחנה:כביש 1 מוצא","Israel","מישור החוף הדרומי"
6333,"תחנה:כביש 1 מוצא","Israel","גוש דן"
11040,"תחנה:כביש 1 מוצא","Israel","גוש דן"
6821,"תחנה:כביש 1 מוצא","Israel","גוש דן"
5144,"Площадь Гагарина","Mosecom","Moscow"
11151,"תחנה:כביש 1 מוצא","Israel","שרון"
3918,"FR02024","EEA France","Bouches-du-Rhône"
5132,"Троицк","Mosecom","Moscow"
1238,"LABP","AirNow","Philadelphia-Camden-Wilmington"
5782,"תחנה:כביש 1 מוצא","Israel","מישור החוף הדרומי"
6084,"תחנה:עטרות א.תעשיה","Israel","שרון"
5444,"Vindhyachal STPS, Singrauli - MPPCB","CPCB","Singrauli"
497,"Howland Ameriflux","AirNow","PENOBSCOT"
1389,"Fontana - Arrow High","AirNow","Riverside-San Bernardino-Ontario"
2849,"Tulln Leopoldgasse","EEA Austria","Austria"
1507,"Bellevue-Bellevue Wa","AirNow","Seattle-Tacoma-Bellevue"
2555,"Zegrzyńska","Poland","Legionowo"
2850,"Graz Schlossberg","EEA Austria","Austria"
2851,"Graz Süd Tiergartenweg","EEA Austria","Austria"
2852,"Stixneusiedl","EEA Austria","Austria"
2853,"Dunkelsteinerwald","EEA Austria","Austria"
2854,"Feldkirch Bärenkreuzung","EEA Austria","Austria"
2855,"St. Veit a.d.Glan Hauptbahnhof","EEA Austria","Austria"
2856,"St. Pölten - Europaplatz","EEA Austria","Austria"
2858,"St. Valentin A1","EEA Austria","Austria"
2859,"Straßengel Kirche","EEA Austria","Austria"
5789,"M_Okanogan2","AirNow","OKANOGAN"
2862,"St. Pölten - Eybnerstraße","EEA Austria","Austria"
2863,"Streithofen im Tullnerfeld","EEA Austria","Austria"
2864,"Amstetten","EEA Austria","Austria"
2887,"Illmitz","EEA Austria","Austria"
2888,"Klagenfurt Kreuzbergl","EEA Austria","Austria"
2890,"Graz Lustbühel","EEA Austria","Austria"
2894,"Graz Ost Petersgasse","EEA Austria","Austria"
386,"Susan Wagner","AirNow","New York-Northern New Jersey-Long Island"
2902,"Zwentendorf","EEA Austria","Austria"
220322,"Temporary PM2.5 Cres","AirNow","SAN LUIS OBISPO"
11179,"תחנה:עטרות א.תעשיה","Israel","שרון"
4146,"PARIS Centre","EEA France","AIRPARIF"
6080,"תחנה:עטרות א.תעשיה","Israel","מישור החוף הדרומי"
11119,"תחנה:עטרות א.תעשיה","Israel","גוש דן"
11246,"תחנה:עטרות א.תעשיה","Israel","מישור החוף הדרומי"
4122,"Marignane Ville","EEA France","AIR PACA"
6298,"תחנה:עטרות א.תעשיה","Israel","גוש דן"
3755,"FR31032","EEA France","Lot-et-Garonne"
2905,"Hainburg","EEA Austria","Austria"
2908,"Gärberbach - Brennerautobahn","EEA Austria","Austria"
2909,"Rennfeld","EEA Austria","Austria"
2911,"Gerlitzen Steinturm","EEA Austria","Austria"
2913,"Milas Ören","Turkey","Muğla"
11503,"תחנה:תחנה מרכזית ירושלים","Israel","ירושלים"
3817,"FR31030","EEA France","Gironde"
5148,"Рогово","Mosecom","Moscow"
4915,"BELGK06","EEA Belgium","Limburg"
4851,"Dikmen","Turkey","Ankara"
2933,"Fulda-Mitte","EEA Germany","Stefan Jacobi"
2934,"Hamburg Blankenese-Baursberg","EEA Germany","Dagmar Gömer"
5384,"Dilovası","Turkey","Kocaeli"
220941,"maria fix","HabitatMap",
662,"Division Street","AirNow","New York-Northern New Jersey-Long Island"
5993,"Valilik","Turkey","Trabzon"
2299,"Si Phum, Mueang","Thailand","Chiang Mai"
11146,"תחנה:גדרה","Israel","שפלה פנימית"
1251,"LENOIR","AirNow","Hickory-Lenoir-Morganton"
6439,"雷台","ChinaAQIData","武威市"
11180,"תחנה:גדרה","Israel","מישור החוף הדרומי"
236066,"try 2","HabitatMap",
228437,"Bryan Finfeather Roa","AirNow","College Station-Bryan"
6441,"Poznań - RatajeMOB","GIOS","Poznań"
6834,"תחנה:גדרה","Israel","שרון"
3631,"FR20045","EEA France","Rhône"
6483,"党校","ChinaAQIData","聊城市"
6299,"תחנה:כ.מהרל","Israel","גוש דן"
136,"Los Vientos","Chile - SINCA","Llayllay"
226969,"test1","HabitatMap",
11183,"תחנה:אליכין","Israel","חיפה וקריות"
234532,"Pennsuco","AirNow","DADE"
3665,"FR12056","EEA France","Aveyron"
11294,"תחנה:בני דרום","Israel","תחנות ניידות"
5011,"תחנה:ק.ים","Israel","צפון"
233579,"Ellensburg_Mobile","AirNow","Ellensburg"
4960,"תחנה:אשקלון דרום","Israel","חיפה וקריות"
94,"Din Daeng, Din Daeng","Thailand","Bangkok"
5139,"Хамовники","Mosecom","Moscow"
2703,"Port de Bouc EDF","EEA France","AIR PACA"
139,"Alto Hospicio","Chile - SINCA","Alto Hospicio"
140,"Alto Hospicio","Chile - SINCA","Alto Hospicio"
2706,"La Fare les Oliviers","EEA France","AIR PACA"
145,"Escuela E-10","Chile - SINCA","Tocopilla"
172,"HRM","Texas","Houston"
340,"KTHM College, Gangapur Road, Nashik-MPCB","CPCB","Nashik"
183,"Lynchburg Ferry C1015/A165","Texas","Houston"
357,"S.José Campos","Sao Paulo","São José dos Campos"
3674,"FR09017","EEA France","Charente"
6491,"Dambadarjaa","Agaar.mn","Ulaanbaatar"
960,"Carrabassett Valley","AirNow","FRANKLIN"
6493,"高压开关厂","ChinaAQIData","平顶山市"
6494,"EBAM7 - Sac 5th St.","AirNow","PROXY SITE - CA - CONSTANT"
4887,"BELLD01","EEA Belgium","Antwerpen"
184,"Crosby Library C553","Texas","Houston"
5694,"FR06006","EEA France","Nord"
175,"Texas City Ball Park A147/C1022","Texas","Houston"
176,"Freeport South Avenue I C1012","Texas","Houston"
181,"Houston Southwest Freeway C1066","Texas","Houston"
6496,"Баянхонгор","Tsag-Agaar.gov.mn","Баянхонгор хот"
899,"Arvin - Di Giorgio S","AirNow","KERN"
2434,"Centro Quintero","Chile - SINCA","Quintero"
182,"UH West Liberty C699","Texas","Houston"
8325,"IT1741A","EEA Italy","Matera"
185,"La Porte Sylvan Beach C556","Texas","Houston"
189,"Atascocita C560","Texas","Houston"
368,"N.Senhora do Ó","Sao Paulo","São Paulo"
194,"Houston North Wayside C405","Texas","Houston"
196,"West Houston C554","Texas","Houston"
197,"Baytown Wetlands Center C552","Texas","Houston"
198,"Bunker Hill Village C562","Texas","Houston"
200,"Meyer Park C561","Texas","Houston"
11325,"תחנה:לוזית","Israel","תחנות ניידות"
72,"Curicó","Chile - SINCA","Curicó"
201,"Mercer Arboretum C557","Texas","Houston"
202,"Galveston 99th St. C1034/A320/X183","Texas","Houston"
203,"Katy Park C559","Texas","Houston"
205,"Northwest Harris Co. C26/A110/X154","Texas","Houston"
207,"MMFRA1001","AirNow","FRA"
208,"CUSTOMS BUILDING","AirNow","NEW BRUNSWICK"
209,"Tooele","AirNow","TOOELE"
214,"MMFRA1001","AirNow","FRA"
237,"San Ysidro","AirNow","San Diego-Carlsbad-San Marcos"
238,"Maryland Heights","AirNow","St. Louis"
241,"Pernis-Soetemanweg","Netherlands","Pernis"
243,"ELDOSPGS","AirNow","CEDAR"
2602,"Tirumala","CPCB","Tirupati"
247,"CARTHAGE","AirNow","Joplin"
249,"Farrar","AirNow","PERRY"
325,"Test Prueba","Chile - SINCA","Santiago"
2771,"Graz Mitte Gries","EEA Austria","Austria"
250,"ARNOLD","AirNow","St. Louis"
830,"Sierra Gorda ","Chile - SINCA","Sierra Gorda"
463,"Rivi�re-des-Prairies","AirNow","QUEBEC"
252,"Buick NE","AirNow","IRON"
12,"SPARTAN - IIT Kanpur","Spartan","Kanpur"
253,"BONTERRE","AirNow","STE GENEVIEVE"
588,"Chiu Chiu","Chile - SINCA","Calama"
254,"WEST ALTON","AirNow","St. Louis"
256,"CHARLSTN","AirNow","Springfield"
269,"Northampton Kingsthorpe","DEFRA","Northampton"
299,"Quilicura","Chile - SINCA","Quilicura"
1588,"Brownstown","AirNow","Seymour"
306,"Skiatook","AirNow","Tulsa"
317,"Las Vegas Paiute","AirNow","CLARK"
318,"Texarkana New Boston","AirNow","Texarkana"
6262,"Yüzüncüyıl","Turkey","Samsun"
310,"Hiran Ruchi, Thon Buri","Thailand","Bangkok"
332,"QUILICURA ","Chile - SINCA","Quilicura"
2718,"Sembadel","EEA France","ATMO AUVERGNE"
11265,"תחנה:לוזית","Israel","תחנות ניידות"
2719,"LA VALETTE/LA GARDE","EEA France","AIR PACA"
369,"Cubatão-V.Parisi","Sao Paulo","Cubatão"
347,"Campinas-V.União","Sao Paulo","Campinas"
2726,"Pöchlarn","EEA Austria","Austria"
471,"Brown University, Ro","AirNow","Providence-New Bedford-Fall River"
5439,"Indira Colony Vistar, Pali- RSPCB","CPCB","Pali"
2749,"Wolkersdorf","EEA Austria","Austria"
7618,"SARAGAT","Arpae Emilia-Romagna","COLORNO"
3432,"Jacarei","Sao Paulo","Sao Paulo"
3875,"Erlin","Taiwan","彰化縣"
529,"Molson","AirNow","QUEBEC"
5340,"Tirumala-APPCB","CPCB","Tirupati"
5244,"Paulínia-Sul","Sao Paulo","Sao Paulo"
5436,"KTHM College, Nashik - MPCB","CPCB","Nashik"
5108,"GBUAPCD EBAM @ Alpin","AirNow","GBU"
1243,"LANSING","AirNow","Lansing-East Lansing"
42,"SPARTAN - Ilorin University","Spartan","Ilorin"
2743,"Milas Hayıtlı","Turkey","Muğla"
1616,"Twisp-Glover St","AirNow","CHELAN"
2744,"Eisenstadt Laschoberstraße","EEA Austria","Austria"
2745,"Bad Vöslau - Gainfarn","EEA Austria","Austria"
1216,"Gateway","AirNow","PINELLAS"
572,"Duncan","AirNow","QUEBEC"
2747,"St. Koloman Kleinhorn","EEA Austria","Austria"
2512,"Piracicaba","Sao Paulo","Piracicaba"
575,"Vineyard","Australia - New South Wales","Sydney North-west"
579,"La Pastora","AirNow","NUEVO LEON"
220557,"Casa Hogar","Sinaica Mexico","Oaxaca de Juárez"
2294,"Puente Piedra","Peru Clima","Lima"
580,"Garcia","AirNow","NUEVO LEON"
581,"Santa Catarina","AirNow","NUEVO LEON"
220562,"Casa Hogar","Sinaica Mexico","Oaxaca de Juárez"
584,"Harmani","Bosnia","Jajce"
371,"Marg.Tietê-Pte Remédios","Sao Paulo","São Paulo"
2750,"Obervellach Schulzentrum","EEA Austria","Austria"
375,"Jacareí","Sao Paulo","Jacareí"
7472,"Marlo","Australia - Victoria","Marlo"
3412,"Grajaú-Parelheiros","Sao Paulo","Sao Paulo"
11568,"SPARTAN - Manila Observatory","Spartan","Manila"
2753,"Wien Stephansplatz","EEA Austria","Austria"
611,"Prescott College","AirNow","Prescott"
220549,"Casa Hogar","Sinaica Mexico","Oaxaca de Juárez"
2350,"Na An, Mueang","Thailand","Loei"
2755,"Heiterwang","EEA Austria","Austria"
2769,"Hallein B159","EEA Austria","Austria"
2774,"Leoben Göß","EEA Austria","Austria"
2756,"Purkersdorf","EEA Austria","Austria"
6208,"E4/E20 Gröndal","Sweden","Stockholm"
2775,"Leoben Zentrum","EEA Austria","Austria"
737,"SETRPC Port Arthur C","AirNow","Beaumont-Port Arthur"
5502,"תחנה:תחנה מרכזית תל אביב","Israel","מישור החוף הדרומי"
687,"Turgutlu","Turkey","Manisa"
5406,"Pimpleshwar Mandir, Dombivali - MPCB","CPCB","Thane"
295,"Gendarmería","Chile - SINCA","Tocopilla"
2778,"Sonnblick","EEA Austria","Austria"
2779,"Spittal a.d.Drau Oktoberstrasse","EEA Austria","Austria"
657,"Fulton","AirNow","Buffalo-Niagara Falls"
2781,"Vomp an der Leiten","EEA Austria","Austria"
2759,"Leoben Donawitz","EEA Austria","Austria"
4562,"AT31904","EEA Austria","Niederösterreich"
220565,"Casa Hogar","Sinaica Mexico","Oaxaca de Juárez"
2783,"Vösendorf","EEA Austria","Austria"
223691,"West Smithsfield","london_stationary",
8789,"Cedar Bay","AirNow","DUVAL"
223708,"Glaisher Street","london_stationary",
223712,"Holloway Road","london_stationary",
2784,"Wien Schafberg","EEA Austria","Austria"
5448,"Lajpat Nagar, Moradabad","CPCB","Moradabad"
6041,"תחנה:כ.מהרל","Israel","שרון"
778,"Lower Newcastle","AirNow","NEW BRUNSWICK"
5405,"Sirifort, Delhi - CPCB","CPCB","Delhi"
223771,"Holloway Road","london_stationary",
223781,"Romford Road","london_stationary",
87,"De Rips-Klotterpeellaan","Netherlands","De Rips"
64,"Mustang Bayou C619","Texas","Houston"
66,"Bang Khun Thian, Chom Thong","Thailand","Bangkok"
2760,"Krems","EEA Austria","Austria"
704,"WEST OLIVE","AirNow","OTTAWA"
705,"GBUAPCD EBAM 1","AirNow","GBU"
707,"GBUAPCD EBAM 1","AirNow","GBU"
713,"DBT","AirNow","Montgomery"
728,"Ronan-MT","AirNow","LAKE"
